,Unnamed: 0.1,Unnamed: 0,parent_x,child_x,group_x,flag,predict,label,compare,parent_y,child_y,weight,group_y
372,13241,13241,carcinoma,skin_cancer,665,True,0.5675993399101361,1,carcinomaskin_cancer665,carcinoma,skin_cancer,0.9583033323287964,665.0
373,13242,13242,skin_cancer,cancroid,665,True,0.2993329837369748,1,skin_cancercancroid665,,,,
374,13243,13243,skin_cancer,epithelioma,665,True,0.6166912752276172,1,skin_cancerepithelioma665,,,,
375,13244,13244,skin_cancer,melanoma,665,True,0.626261556056153,1,skin_cancermelanoma665,skin_cancer,melanoma,0.6968701481819153,665.0
376,13245,13245,carcinoma,trophoblastic_cancer,665,True,0.6161732937328395,1,carcinomatrophoblastic_cancer665,carcinoma,trophoblastic_cancer,0.958945631980896,665.0
377,13246,13246,cancer,leukemia,665,True,0.8136507320105086,1,cancerleukemia665,cancer,leukemia,0.9368765354156494,665.0
378,13247,13247,leukemia,acute_leukemia,665,True,0.7064502518191885,1,leukemiaacute_leukemia665,leukemia,acute_leukemia,0.8819195628166199,665.0
379,13248,13248,acute_leukemia,acute_lymphocytic_leukemia,665,True,0.618966848133219,1,acute_leukemiaacute_lymphocytic_leukemia665,,,,
380,13249,13249,acute_leukemia,acute_myelocytic_leukemia,665,True,0.4855558400655799,1,acute_leukemiaacute_myelocytic_leukemia665,,,,
381,13250,13250,leukemia,chronic_leukemia,665,True,0.6913242312250627,1,leukemiachronic_leukemia665,leukemia,chronic_leukemia,0.8423002362251282,665.0
382,13251,13251,chronic_leukemia,chronic_lymphocytic_leukemia,665,True,0.5387746966578719,1,chronic_leukemiachronic_lymphocytic_leukemia665,,,,
383,13252,13252,chronic_leukemia,chronic_myelocytic_leukemia,665,True,0.3661904805746274,1,chronic_leukemiachronic_myelocytic_leukemia665,,,,
384,13253,13253,leukemia,lymphocytic_leukemia,665,True,0.6270025770234907,1,leukemialymphocytic_leukemia665,leukemia,lymphocytic_leukemia,0.841763973236084,665.0
385,13254,13254,lymphocytic_leukemia,lymphoblastic_leukemia,665,True,0.2763390075581311,1,lymphocytic_leukemialymphoblastic_leukemia665,,,,
386,13255,13255,leukemia,monocytic_leukemia,665,True,0.6304783417005551,1,leukemiamonocytic_leukemia665,leukemia,monocytic_leukemia,0.8256020545959473,665.0
387,13256,13256,leukemia,myeloblastic_leukemia,665,True,0.5198646610043373,1,leukemiamyeloblastic_leukemia665,leukemia,myeloblastic_leukemia,0.73064786195755,665.0
388,13257,13257,leukemia,myelocytic_leukemia,665,True,0.5632482459498654,1,leukemiamyelocytic_leukemia665,leukemia,myelocytic_leukemia,0.7958102226257324,665.0
389,13258,13258,myelocytic_leukemia,acute_myelocytic_leukemia,665,True,0.2449918683504856,1,myelocytic_leukemiaacute_myelocytic_leukemia665,,,,
390,13259,13259,myelocytic_leukemia,chronic_myelocytic_leukemia,665,True,0.2071492412358344,1,myelocytic_leukemiachronic_myelocytic_leukemia665,,,,
391,13260,13260,cancer,lymphoma,665,True,0.8475499791805232,1,cancerlymphoma665,cancer,lymphoma,0.9627904295921326,665.0
392,13261,13261,lymphoma,Hodgkin's_disease,665,True,0.4677226465249007,1,lymphomaHodgkin's_disease665,,,,
393,13262,13262,cancer,sarcoma,665,True,0.7254577062601453,1,cancersarcoma665,cancer,sarcoma,0.9228703379631042,665.0
394,13263,13263,sarcoma,chondrosarcoma,665,True,0.5014481515756717,1,sarcomachondrosarcoma665,sarcoma,chondrosarcoma,0.9397056698799133,665.0
395,13264,13264,sarcoma,Ewing's_sarcoma,665,True,0.7368877254280239,1,sarcomaEwing's_sarcoma665,sarcoma,Ewing's_sarcoma,0.9962068796157837,665.0
396,13265,13265,sarcoma,Kaposi's_sarcoma,665,True,0.8051230046343106,1,sarcomaKaposi's_sarcoma665,sarcoma,Kaposi's_sarcoma,0.9981879591941833,665.0
397,13266,13266,sarcoma,leiomyosarcoma,665,True,0.630595383197492,1,sarcomaleiomyosarcoma665,sarcoma,leiomyosarcoma,0.9867106080055237,665.0
398,13267,13267,sarcoma,liposarcoma,665,True,0.630416845725556,1,sarcomaliposarcoma665,sarcoma,liposarcoma,0.973087728023529,665.0
399,13268,13268,sarcoma,myosarcoma,665,True,0.4766454767285642,1,sarcomamyosarcoma665,sarcoma,myosarcoma,0.9504173398017883,665.0
400,13269,13269,sarcoma,neurosarcoma,665,True,0.6049603311005161,1,sarcomaneurosarcoma665,sarcoma,neurosarcoma,0.9759355187416077,665.0
401,13270,13270,sarcoma,osteosarcoma,665,True,0.6622900028082231,1,sarcomaosteosarcoma665,sarcoma,osteosarcoma,0.9669758081436157,665.0
402,13271,13271,sarcoma,rhabdomyosarcoma,665,True,0.555718835646054,1,sarcomarhabdomyosarcoma665,sarcoma,rhabdomyosarcoma,0.968350887298584,665.0
403,13272,13272,rhabdomyosarcoma,alveolar_rhabdomyosarcoma,665,True,0.4391467956079899,1,rhabdomyosarcomaalveolar_rhabdomyosarcoma665,rhabdomyosarcoma,alveolar_rhabdomyosarcoma,0.8020114302635193,665.0
404,13273,13273,rhabdomyosarcoma,embryonal_rhabdomyosarcoma,665,True,0.4674430194041069,1,rhabdomyosarcomaembryonal_rhabdomyosarcoma665,rhabdomyosarcoma,embryonal_rhabdomyosarcoma,0.8349804878234863,665.0
405,13274,13274,rhabdomyosarcoma,pleomorphic_rhabdomyosarcoma,665,True,0.4602615960857643,1,rhabdomyosarcomapleomorphic_rhabdomyosarcoma665,rhabdomyosarcoma,pleomorphic_rhabdomyosarcoma,0.8686038851737976,665.0
406,13275,13275,sarcoma,Wilms'_tumor,665,True,0.4790697157988782,1,sarcomaWilms'_tumor665,sarcoma,Wilms'_tumor,0.8763629794120789,665.0
407,13276,13276,venereal_disease,chlamydia,666,True,0.5512453105474389,1,venereal_diseasechlamydia666,venereal_disease,chlamydia,0.8303727507591248,666.0
408,13277,13277,venereal_disease,genital_herpes,666,True,0.6161651153997636,1,venereal_diseasegenital_herpes666,venereal_disease,genital_herpes,0.8375940322875977,666.0
409,13278,13278,venereal_disease,gonorrhea,666,True,0.5567303362335332,1,venereal_diseasegonorrhea666,venereal_disease,gonorrhea,0.8144302368164062,666.0
410,13279,13279,venereal_disease,granuloma_inguinale,666,True,0.43136999962841,1,venereal_diseasegranuloma_inguinale666,venereal_disease,granuloma_inguinale,0.7581886649131775,666.0
411,13280,13280,venereal_disease,lymphogranuloma_venereum,666,True,0.6711071505674632,1,venereal_diseaselymphogranuloma_venereum666,venereal_disease,lymphogranuloma_venereum,0.9421541690826416,666.0
412,13281,13281,venereal_disease,syphilis,666,True,0.5585616217227205,1,venereal_diseasesyphilis666,venereal_disease,syphilis,0.8375864028930664,666.0
413,13282,13282,syphilis,neurosyphilis,666,True,0.5447035111966942,1,syphilisneurosyphilis666,syphilis,neurosyphilis,0.5287215113639832,666.0
414,13283,13283,neurosyphilis,tabes_dorsalis,666,True,0.1785939021295142,1,neurosyphilistabes_dorsalis666,,,,
415,13284,13284,syphilis,primary_syphilis,666,True,0.52385011020894,1,syphilisprimary_syphilis666,syphilis,primary_syphilis,0.723844051361084,666.0
416,13285,13285,syphilis,secondary_syphilis,666,True,0.5690982537536805,1,syphilissecondary_syphilis666,syphilis,secondary_syphilis,0.7314141988754272,666.0
417,13286,13286,syphilis,tertiary_syphilis,666,True,0.5345546497147099,1,syphilistertiary_syphilis666,syphilis,tertiary_syphilis,0.6223032474517822,666.0
418,13287,13287,anemia,aplastic_anemia,667,True,0.5657781962785774,1,anemiaaplastic_anemia667,anemia,aplastic_anemia,0.7163408398628235,667.0
419,13288,13288,anemia,erythroblastosis_fetalis,667,True,0.2143322688625009,1,anemiaerythroblastosis_fetalis667,anemia,erythroblastosis_fetalis,0.4886256456375122,667.0
420,13289,13289,anemia,Fanconi's_anemia,667,True,0.4574230015603521,1,anemiaFanconi's_anemia667,anemia,Fanconi's_anemia,0.7448280453681946,667.0
421,13290,13290,anemia,favism,667,True,0.3486240388112072,1,anemiafavism667,anemia,favism,0.4222247302532196,667.0
422,13291,13291,anemia,hemolytic_anemia,667,True,0.7307238824184327,1,anemiahemolytic_anemia667,anemia,hemolytic_anemia,0.839799702167511,667.0
423,13292,13292,anemia,hyperchromic_anemia,667,True,0.6556876742293616,1,anemiahyperchromic_anemia667,anemia,hyperchromic_anemia,0.8876814246177673,667.0
424,13293,13293,anemia,hypochromic_anemia,667,True,0.7250641826983568,1,anemiahypochromic_anemia667,anemia,hypochromic_anemia,0.9012904763221741,667.0
425,13294,13294,hypochromic_anemia,thalassemia,667,True,0.2271917647025601,1,hypochromic_anemiathalassemia667,hypochromic_anemia,thalassemia,0.10214360058307648,667.0
426,13295,13295,thalassemia,Cooley's_anemia,667,True,0.1863247820801113,1,thalassemiaCooley's_anemia667,,,,
427,13296,13296,anemia,hypoplastic_anemia,667,True,0.4800133205855293,1,anemiahypoplastic_anemia667,anemia,hypoplastic_anemia,0.745520830154419,667.0
428,13297,13297,anemia,iron_deficiency_anemia,667,True,0.7399557734232757,1,anemiairon_deficiency_anemia667,anemia,iron_deficiency_anemia,0.8943767547607422,667.0
429,13298,13298,iron_deficiency_anemia,chlorosis,667,True,0.1847954538645223,1,iron_deficiency_anemiachlorosis667,,,,
430,13299,13299,anemia,ischemia,667,True,0.3095768725441694,1,anemiaischemia667,anemia,ischemia,0.2899502217769623,667.0
431,13300,13300,ischemia,ischemic_stroke,667,True,0.418543829867824,1,ischemiaischemic_stroke667,ischemia,ischemic_stroke,0.6816610097885132,667.0
432,13301,13301,ischemia,transient_ischemic_attack,667,True,0.3315130942488915,1,ischemiatransient_ischemic_attack667,ischemia,transient_ischemic_attack,0.5566909909248352,667.0
433,13302,13302,anemia,macrocytic_anemia,667,True,0.7235271806407317,1,anemiamacrocytic_anemia667,anemia,macrocytic_anemia,0.8524245023727417,667.0
434,13303,13303,anemia,microcytic_anemia,667,True,0.7149343468048773,1,anemiamicrocytic_anemia667,anemia,microcytic_anemia,0.8679011464118958,667.0
435,13304,13304,anemia,pernicious_anemia,667,True,0.6688639039090734,1,anemiapernicious_anemia667,anemia,pernicious_anemia,0.8406234979629517,667.0
436,13305,13305,pernicious_anemia,megaloblastic_anemia,667,True,0.1878320715492875,1,pernicious_anemiamegaloblastic_anemia667,,,,
437,13306,13306,pernicious_anemia,metaplastic_anemia,667,True,0.1926214620416624,1,pernicious_anemiametaplastic_anemia667,,,,
438,13307,13307,anemia,refractory_anemia,667,True,0.63847559438778,1,anemiarefractory_anemia667,anemia,refractory_anemia,0.8144979476928711,667.0
439,13308,13308,refractory_anemia,sideroblastic_anemia,667,True,0.339427344934443,1,refractory_anemiasideroblastic_anemia667,refractory_anemia,sideroblastic_anemia,0.170702263712883,667.0
440,13309,13309,anemia,sickle-cell_anemia,667,True,0.6634921063928463,1,anemiasickle-cell_anemia667,anemia,sickle-cell_anemia,0.7900438904762268,667.0
441,13310,13310,antibody,ABO_antibodies,668,True,0.9695156742433224,1,antibodyABO_antibodies668,antibody,ABO_antibodies,0.9666920900344849,668.0
442,13311,13311,antibody,agglutinin,668,True,0.9278236665750802,1,antibodyagglutinin668,antibody,agglutinin,0.868253767490387,668.0
443,13312,13312,agglutinin,isoagglutinin,668,True,0.733910896777769,1,agglutininisoagglutinin668,,,,
444,13313,13313,antibody,antitoxin,668,True,0.8976479213019936,1,antibodyantitoxin668,antibody,antitoxin,0.8127428293228149,668.0
445,13314,13314,antitoxin,antivenin,668,True,0.5607657276997589,1,antitoxinantivenin668,,,,
446,13315,13315,antitoxin,tetanus_antitoxin,668,True,0.7529017852765295,1,antitoxintetanus_antitoxin668,antitoxin,tetanus_antitoxin,0.9329137206077576,668.0
447,13316,13316,antibody,autoantibody,668,True,0.9691989223786124,1,antibodyautoantibody668,antibody,autoantibody,0.9432475566864014,668.0
448,13317,13317,autoantibody,rheumatoid_factor,668,True,0.8722113119885082,1,autoantibodyrheumatoid_factor668,autoantibody,rheumatoid_factor,0.7031298279762268,668.0
449,13318,13318,antibody,heterophil_antibody,668,True,0.9808921337068928,1,antibodyheterophil_antibody668,antibody,heterophil_antibody,0.9835794568061829,668.0
450,13319,13319,antibody,immunoglobulin,668,True,0.9384700214311148,1,antibodyimmunoglobulin668,antibody,immunoglobulin,0.8821696639060974,668.0
451,13320,13320,immunoglobulin,immunoglobulin_A,668,True,0.8115750681421644,1,immunoglobulinimmunoglobulin_A668,immunoglobulin,immunoglobulin_A,0.7321760058403015,668.0
452,13321,13321,immunoglobulin,immunoglobulin_D,668,True,0.8072507628627539,1,immunoglobulinimmunoglobulin_D668,immunoglobulin,immunoglobulin_D,0.6854462027549744,668.0
453,13322,13322,immunoglobulin,immunoglobulin_E,668,True,0.877602982019091,1,immunoglobulinimmunoglobulin_E668,immunoglobulin,immunoglobulin_E,0.8357141613960266,668.0
454,13323,13323,immunoglobulin_E,reagin,668,True,0.5641909673771575,1,immunoglobulin_Ereagin668,,,,
455,13324,13324,immunoglobulin,immunoglobulin_G,668,True,0.7435878108250736,1,immunoglobulinimmunoglobulin_G668,immunoglobulin,immunoglobulin_G,0.6239439249038696,668.0
456,13325,13325,immunoglobulin,immunoglobulin_M,668,True,0.8121783779833953,1,immunoglobulinimmunoglobulin_M668,immunoglobulin,immunoglobulin_M,0.6413477659225464,668.0
457,13326,13326,immunoglobulin,tetanus_immunoglobulin,668,True,0.8412063457345836,1,immunoglobulintetanus_immunoglobulin668,immunoglobulin,tetanus_immunoglobulin,0.9577789306640625,668.0
458,13327,13327,antibody,isoantibody,668,True,0.954871120768852,1,antibodyisoantibody668,antibody,isoantibody,0.928685188293457,668.0
459,13328,13328,antibody,monoclonal_antibody,668,True,0.9278229634193632,1,antibodymonoclonal_antibody668,antibody,monoclonal_antibody,0.9256733059883118,668.0
460,13329,13329,monoclonal_antibody,infliximab,668,True,0.8135821279330996,1,monoclonal_antibodyinfliximab668,monoclonal_antibody,infliximab,0.8469471335411072,668.0
461,13330,13330,antibody,opsonin,668,True,0.926014934005541,1,antibodyopsonin668,antibody,opsonin,0.8247467279434204,668.0
462,13331,13331,antibody,precipitin,668,True,0.8839527115092376,1,antibodyprecipitin668,antibody,precipitin,0.660060465335846,668.0
463,13332,13332,antibody,Rh_antibody,668,True,0.9705512229998614,1,antibodyRh_antibody668,antibody,Rh_antibody,0.9798780679702759,668.0
464,13333,13333,lesion,tubercle,669,True,0.7908713500853042,1,lesiontubercle669,lesion,tubercle,0.9709411263465881,669.0
465,13334,13334,lesion,ulcer,669,True,0.8414503477811968,1,lesionulcer669,lesion,ulcer,0.9510593414306641,669.0
466,13335,13335,ulcer,aphthous_ulcer,669,True,0.882420572708839,1,ulceraphthous_ulcer669,ulcer,aphthous_ulcer,0.9866807460784912,669.0
467,13336,13336,ulcer,bedsore,669,True,0.5080753295069158,1,ulcerbedsore669,,,,
468,13337,13337,ulcer,canker,669,True,0.5896074340758826,1,ulcercanker669,ulcer,canker,0.6792617440223694,669.0
469,13338,13338,ulcer,chancroid,669,True,0.5997590738911154,1,ulcerchancroid669,,,,
470,13339,13339,ulcer,noli-me-tangere,669,True,0.6861205831320069,1,ulcernoli-me-tangere669,,,,
471,13340,13340,ulcer,noma,669,True,0.5330580091341011,1,ulcernoma669,,,,
472,13341,13341,ulcer,peptic_ulcer,669,True,0.8746868245631778,1,ulcerpeptic_ulcer669,ulcer,peptic_ulcer,0.9804056882858276,669.0
473,13342,13342,peptic_ulcer,duodenal_ulcer,669,True,0.6315814136764891,1,peptic_ulcerduodenal_ulcer669,,,,
474,13343,13343,peptic_ulcer,gastric_ulcer,669,True,0.6096947602808885,1,peptic_ulcergastric_ulcer669,,,,
475,13344,13344,affliction,deformity,670,True,0.5931895327104655,1,afflictiondeformity670,affliction,deformity,0.6682132482528687,670.0
476,13345,13345,deformity,Arnold-Chiari_deformity,670,True,0.6860357038746461,1,deformityArnold-Chiari_deformity670,deformity,Arnold-Chiari_deformity,0.9881240725517273,670.0
477,13346,13346,deformity,clawfoot,670,True,0.7180774754094417,1,deformityclawfoot670,deformity,clawfoot,0.9344378113746643,670.0
478,13347,13347,deformity,cleft_foot,670,True,0.7315613717027472,1,deformitycleft_foot670,deformity,cleft_foot,0.9566736221313477,670.0
479,13348,13348,deformity,clubfoot,670,True,0.5343860473796519,1,deformityclubfoot670,deformity,clubfoot,0.954470157623291,670.0
480,13349,13349,clubfoot,talipes_calcaneus,670,True,0.1933577751780084,1,clubfoottalipes_calcaneus670,clubfoot,talipes_calcaneus,0.04852159693837166,670.0
481,13350,13350,clubfoot,talipes_equinus,670,True,0.15577620835134,1,clubfoottalipes_equinus670,,,,
482,13351,13351,clubfoot,talipes_valgus,670,True,0.1549520967579062,1,clubfoottalipes_valgus670,clubfoot,talipes_valgus,0.04641358554363251,670.0
483,13352,13352,deformity,pigeon_breast,670,True,0.5981725524368487,1,deformitypigeon_breast670,deformity,pigeon_breast,0.919532060623169,670.0
484,13353,13353,deformity,plagiocephaly,670,True,0.6423014846480043,1,deformityplagiocephaly670,deformity,plagiocephaly,0.980095624923706,670.0
485,13354,13354,deformity,scaphocephaly,670,True,0.6114023016478461,1,deformityscaphocephaly670,deformity,scaphocephaly,0.9614489078521729,670.0
486,13355,13355,deformity,valgus,670,True,0.8179387072425391,1,deformityvalgus670,deformity,valgus,0.907604992389679,670.0
487,13356,13356,deformity,varus,670,True,0.7405202087180045,1,deformityvarus670,deformity,varus,0.8415303826332092,670.0
488,13357,13357,dermatitis,actinic_dermatitis,671,True,0.839026994859606,1,dermatitisactinic_dermatitis671,dermatitis,actinic_dermatitis,0.9803925156593323,671.0
489,13358,13358,dermatitis,atopic_dermatitis,671,True,0.8788364573648311,1,dermatitisatopic_dermatitis671,dermatitis,atopic_dermatitis,0.9834888577461243,671.0
490,13359,13359,dermatitis,contact_dermatitis,671,True,0.8788947553265745,1,dermatitiscontact_dermatitis671,dermatitis,contact_dermatitis,0.969157874584198,671.0
491,13360,13360,contact_dermatitis,bubble_gum_dermatitis,671,True,0.5347891466688205,1,contact_dermatitisbubble_gum_dermatitis671,contact_dermatitis,bubble_gum_dermatitis,0.5675363540649414,671.0
492,13361,13361,contact_dermatitis,Rhus_dermatitis,671,True,0.6058246292939393,1,contact_dermatitisRhus_dermatitis671,contact_dermatitis,Rhus_dermatitis,0.5085664987564087,671.0
493,13362,13362,Rhus_dermatitis,poison_ivy,671,True,0.1021870768793718,1,Rhus_dermatitispoison_ivy671,,,,
494,13363,13363,Rhus_dermatitis,poison_oak,671,True,0.1046769183271662,1,Rhus_dermatitispoison_oak671,,,,
495,13364,13364,Rhus_dermatitis,poison_sumac,671,True,0.0982851669876635,1,Rhus_dermatitispoison_sumac671,,,,
496,13365,13365,dermatitis,cradle_cap,671,True,0.5010377090850671,1,dermatitiscradle_cap671,dermatitis,cradle_cap,0.7963163256645203,671.0
497,13366,13366,dermatitis,diaper_rash,671,True,0.6149659195770495,1,dermatitisdiaper_rash671,dermatitis,diaper_rash,0.8723790049552917,671.0
498,13367,13367,dermatitis,hypericism,671,True,0.6437900363725142,1,dermatitishypericism671,dermatitis,hypericism,0.855438232421875,671.0
499,13368,13368,dermatitis,neurodermatitis,671,True,0.874249794751592,1,dermatitisneurodermatitis671,dermatitis,neurodermatitis,0.9831326603889465,671.0
500,13369,13369,dermatitis,schistosome_dermatitis,671,True,0.8580572481839172,1,dermatitisschistosome_dermatitis671,dermatitis,schistosome_dermatitis,0.9844073057174683,671.0
501,13370,13370,dermatitis,seborrheic_dermatitis,671,True,0.8964854610806215,1,dermatitisseborrheic_dermatitis671,dermatitis,seborrheic_dermatitis,0.9942086935043335,671.0
502,13371,13371,rupture,hernia,672,True,0.3770958301415946,1,rupturehernia672,rupture,hernia,0.47794821858406067,672.0
503,13372,13372,hernia,colpocele,672,True,0.2228531490107453,1,herniacolpocele672,hernia,colpocele,0.257098913192749,672.0
504,13373,13373,colpocele,cystocele,672,True,0.1599802679205747,1,colpocelecystocele672,colpocele,cystocele,0.10491388291120529,672.0
505,13374,13374,colpocele,rectocele,672,True,0.1570722444313199,1,colpocelerectocele672,,,,
506,13375,13375,hernia,diverticulum,672,True,0.4147144661867346,1,herniadiverticulum672,hernia,diverticulum,0.41103246808052063,672.0
507,13376,13376,diverticulum,Meckel's_diverticulum,672,True,0.7584794971096626,1,diverticulumMeckel's_diverticulum672,diverticulum,Meckel's_diverticulum,0.9859890937805176,672.0
508,13377,13377,hernia,eventration,672,True,0.1798281380298894,1,herniaeventration672,hernia,eventration,0.11611872166395187,672.0
509,13378,13378,hernia,exomphalos,672,True,0.3208712139002259,1,herniaexomphalos672,hernia,exomphalos,0.32000941038131714,672.0
510,13379,13379,hernia,hiatus_hernia,672,True,0.4901586529191611,1,herniahiatus_hernia672,hernia,hiatus_hernia,0.901319146156311,672.0
511,13380,13380,hernia,inguinal_hernia,672,True,0.7339309326089434,1,herniainguinal_hernia672,hernia,inguinal_hernia,0.928443968296051,672.0
512,13381,13381,hernia,keratocele,672,True,0.2410888995602564,1,herniakeratocele672,hernia,keratocele,0.30193421244621277,672.0
513,13382,13382,hernia,laparocele,672,True,0.3604368723966472,1,hernialaparocele672,hernia,laparocele,0.6256473064422607,672.0
514,13383,13383,hernia,umbilical_hernia,672,True,0.6494783753260353,1,herniaumbilical_hernia672,hernia,umbilical_hernia,0.9126110672950745,672.0
515,13384,13384,rupture,herniated_disc,672,True,0.5012648350519991,1,ruptureherniated_disc672,rupture,herniated_disc,0.8134087324142456,672.0
516,13385,13385,sign,vital_sign,673,True,0.8552610662228066,1,signvital_sign673,sign,vital_sign,0.9268571734428406,673.0
517,13386,13386,vital_sign,blood_pressure,673,True,0.7083889616791323,1,vital_signblood_pressure673,vital_sign,blood_pressure,0.8662118911743164,673.0
518,13387,13387,blood_pressure,arterial_pressure,673,True,0.5491802302825798,1,blood_pressurearterial_pressure673,,,,
519,13388,13388,blood_pressure,diastolic_pressure,673,True,0.5507042829534733,1,blood_pressurediastolic_pressure673,blood_pressure,diastolic_pressure,0.6033036112785339,673.0
520,13389,13389,blood_pressure,systolic_pressure,673,True,0.504741972819723,1,blood_pressuresystolic_pressure673,,,,
521,13390,13390,blood_pressure,venous_pressure,673,True,0.5275927953840951,1,blood_pressurevenous_pressure673,blood_pressure,venous_pressure,0.6718792915344238,673.0
522,13391,13391,vital_sign,body_temperature,673,True,0.6821601901648527,1,vital_signbody_temperature673,vital_sign,body_temperature,0.8405421376228333,673.0
523,13392,13392,body_temperature,basal_body_temperature,673,True,0.7533583801859652,1,body_temperaturebasal_body_temperature673,body_temperature,basal_body_temperature,0.9213788509368896,673.0
524,13393,13393,vital_sign,pulse,673,True,0.5106867522225864,1,vital_signpulse673,vital_sign,pulse,0.6314399838447571,673.0
525,13394,13394,pulse,femoral_pulse,673,True,0.8046352586471882,1,pulsefemoral_pulse673,pulse,femoral_pulse,0.9309674501419067,673.0
526,13395,13395,pulse,radial_pulse,673,True,0.8204336552413938,1,pulseradial_pulse673,pulse,radial_pulse,0.9402827024459839,673.0
527,13396,13396,vital_sign,respiratory_rate,673,True,0.5419738588151609,1,vital_signrespiratory_rate673,vital_sign,respiratory_rate,0.7283525466918945,673.0
528,13397,13397,spasm,blepharospasm,674,True,0.8266980264097333,1,spasmblepharospasm674,spasm,blepharospasm,0.9894075989723206,674.0
529,13398,13398,spasm,charley_horse,674,True,0.333061842116757,1,spasmcharley_horse674,spasm,charley_horse,0.7847214341163635,674.0
530,13399,13399,spasm,crick,674,True,0.3594916978369661,1,spasmcrick674,spasm,crick,0.5175514221191406,674.0
531,13400,13400,spasm,myoclonus,674,True,0.4615531366767857,1,spasmmyoclonus674,spasm,myoclonus,0.8342840075492859,674.0
532,13401,13401,spasm,opisthotonos,674,True,0.6023382990965891,1,spasmopisthotonos674,spasm,opisthotonos,0.9379543662071228,674.0
533,13402,13402,spasm,tenesmus,674,True,0.5563399864672011,1,spasmtenesmus674,spasm,tenesmus,0.9343825578689575,674.0
534,13403,13403,spasm,trismus,674,True,0.5365506291073533,1,spasmtrismus674,spasm,trismus,0.9163059592247009,674.0
535,13404,13404,spasm,twitch,674,True,0.327489132473153,1,spasmtwitch674,spasm,twitch,0.31291404366493225,674.0
536,13405,13405,twitch,blepharism,674,True,0.2768105667856449,1,twitchblepharism674,,,,
537,13406,13406,twitch,fasciculation,674,True,0.1795307839129028,1,twitchfasciculation674,,,,
538,13407,13407,twitch,fibrillation,674,True,0.1722360513577467,1,twitchfibrillation674,twitch,fibrillation,0.16070175170898438,674.0
539,13408,13408,fibrillation,atrial_fibrillation,674,True,0.7113389876376033,1,fibrillationatrial_fibrillation674,fibrillation,atrial_fibrillation,0.8975809216499329,674.0
540,13409,13409,fibrillation,ventricular_fibrillation,674,True,0.6354364335628061,1,fibrillationventricular_fibrillation674,fibrillation,ventricular_fibrillation,0.8866345286369324,674.0
541,13410,13410,twitch,tic,674,True,0.457027825067469,1,twitchtic674,,,,
542,13411,13411,spasm,writer's_cramp,674,True,0.4929895684351604,1,spasmwriter's_cramp674,spasm,writer's_cramp,0.9221870303153992,674.0
543,13412,13412,phobia,agoraphobia,675,True,0.8165231555077659,1,phobiaagoraphobia675,phobia,agoraphobia,0.8808417916297913,675.0
544,13413,13413,phobia,simple_phobia,675,True,0.8915131577242129,1,phobiasimple_phobia675,phobia,simple_phobia,0.9846396446228027,675.0
545,13414,13414,simple_phobia,acrophobia,675,True,0.5885431447533798,1,simple_phobiaacrophobia675,simple_phobia,acrophobia,0.4751303493976593,675.0
546,13415,13415,simple_phobia,algophobia,675,True,0.5558069459274554,1,simple_phobiaalgophobia675,simple_phobia,algophobia,0.3772507607936859,675.0
547,13416,13416,simple_phobia,aquaphobia,675,True,0.5778877568950603,1,simple_phobiaaquaphobia675,simple_phobia,aquaphobia,0.49052849411964417,675.0
548,13417,13417,simple_phobia,astraphobia,675,True,0.5824112507864352,1,simple_phobiaastraphobia675,simple_phobia,astraphobia,0.494378000497818,675.0
549,13418,13418,simple_phobia,automysophobia,675,True,0.5535722936212878,1,simple_phobiaautomysophobia675,simple_phobia,automysophobia,0.4796901345252991,675.0
550,13419,13419,simple_phobia,claustrophobia,675,True,0.557147231338793,1,simple_phobiaclaustrophobia675,simple_phobia,claustrophobia,0.34322941303253174,675.0
551,13420,13420,simple_phobia,cryophobia,675,True,0.5605669650322501,1,simple_phobiacryophobia675,simple_phobia,cryophobia,0.4461310803890228,675.0
552,13421,13421,simple_phobia,cyberphobia,675,True,0.5738026548999947,1,simple_phobiacyberphobia675,simple_phobia,cyberphobia,0.42315569519996643,675.0
553,13422,13422,simple_phobia,hydrophobia,675,True,0.5505834702444319,1,simple_phobiahydrophobia675,simple_phobia,hydrophobia,0.31018173694610596,675.0
554,13423,13423,simple_phobia,hypnophobia,675,True,0.5362378849147521,1,simple_phobiahypnophobia675,simple_phobia,hypnophobia,0.4536314010620117,675.0
555,13424,13424,simple_phobia,mysophobia,675,True,0.5406670061306633,1,simple_phobiamysophobia675,simple_phobia,mysophobia,0.3708968162536621,675.0
556,13425,13425,simple_phobia,neophobia,675,True,0.5104675053835683,1,simple_phobianeophobia675,simple_phobia,neophobia,0.32938340306282043,675.0
557,13426,13426,simple_phobia,nyctophobia,675,True,0.5170776085555684,1,simple_phobianyctophobia675,simple_phobia,nyctophobia,0.5052475929260254,675.0
558,13427,13427,simple_phobia,phobophobia,675,True,0.5350073634068119,1,simple_phobiaphobophobia675,simple_phobia,phobophobia,0.4363894462585449,675.0
559,13428,13428,simple_phobia,phonophobia,675,True,0.5553520348122402,1,simple_phobiaphonophobia675,simple_phobia,phonophobia,0.43555453419685364,675.0
560,13429,13429,simple_phobia,photophobia,675,True,0.4428945115556173,1,simple_phobiaphotophobia675,simple_phobia,photophobia,0.3121449947357178,675.0
